# 0.008294
原	CHN	O/0.997848	Bo-B/0.000898	Bo-I/0.000163	Ch-B/0.000012	Ch-I/0.000099	O/0.997848	Si-B/0.000480	Si-I/0.000186	Sy-B/0.000087	Sy-I/0.000032	Tr-B/0.000029	Tr-I/0.000165
鸣	CHN	Ch-I/0.999940	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000017	Ch-I/0.999940	O/0.000004	Si-B/0.000000	Si-I/0.000001	Sy-B/0.000002	Sy-I/0.000035	Tr-B/0.000000	Tr-I/0.000001
音	CHN	Ch-I/0.999867	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.999867	O/0.000027	Si-B/0.000000	Si-I/0.000003	Sy-B/0.000000	Sy-I/0.000100	Tr-B/0.000000	Tr-I/0.000002
4	NUM	O/0.999988	Bo-B/0.000001	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000010	O/0.999988	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
次	CHN	O/0.999986	Bo-B/0.000007	Bo-I/0.000001	Ch-B/0.000001	Ch-I/0.000001	O/0.999986	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000001	Sy-I/0.000000	Tr-B/0.000002	Tr-I/0.000000
/	PUNC	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
分	CHN	O/0.999978	Bo-B/0.000013	Bo-I/0.000000	Ch-B/0.000001	Ch-I/0.000000	O/0.999978	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000001	Sy-I/0.000001	Tr-B/0.000005	Tr-I/0.000000
。	PUNC	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
双	CHN	Bo-B/0.999018	Bo-B/0.999018	Bo-I/0.000005	Ch-B/0.000014	Ch-I/0.000000	O/0.000905	Si-B/0.000012	Si-I/0.000000	Sy-B/0.000038	Sy-I/0.000000	Tr-B/0.000008	Tr-I/0.000000
下	CHN	Bo-I/0.997933	Bo-B/0.001766	Bo-I/0.997933	Ch-B/0.000000	Ch-I/0.000003	O/0.000262	Si-B/0.000000	Si-I/0.000004	Sy-B/0.000003	Sy-I/0.000028	Tr-B/0.000000	Tr-I/0.000001
肢	CHN	Bo-I/0.999549	Bo-B/0.000004	Bo-I/0.999549	Ch-B/0.000000	Ch-I/0.000002	O/0.000417	Si-B/0.000000	Si-I/0.000003	Sy-B/0.000000	Sy-I/0.000023	Tr-B/0.000000	Tr-I/0.000001
无	CHN	O/0.999827	Bo-B/0.000000	Bo-I/0.000076	Ch-B/0.000000	Ch-I/0.000000	O/0.999827	Si-B/0.000006	Si-I/0.000004	Sy-B/0.000075	Sy-I/0.000009	Tr-B/0.000001	Tr-I/0.000000
水	CHN	Sy-B/0.977990	Bo-B/0.004695	Bo-I/0.000003	Ch-B/0.000134	Ch-I/0.000001	O/0.016960	Si-B/0.000077	Si-I/0.000021	Sy-B/0.977990	Sy-I/0.000086	Tr-B/0.000031	Tr-I/0.000003
肿	CHN	Sy-I/0.978140	Bo-B/0.000018	Bo-I/0.004449	Ch-B/0.000002	Ch-I/0.000139	O/0.016898	Si-B/0.000002	Si-I/0.000169	Sy-B/0.000125	Sy-I/0.978140	Tr-B/0.000003	Tr-I/0.000054
。	PUNC	O/0.999949	Bo-B/0.000000	Bo-I/0.000009	Ch-B/0.000000	Ch-I/0.000000	O/0.999949	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000040	Tr-B/0.000000	Tr-I/0.000001
@	PUNC	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
4	NUM	O/0.999973	Bo-B/0.000001	Bo-I/0.000016	Ch-B/0.000001	Ch-I/0.000000	O/0.999973	Si-B/0.000001	Si-I/0.000000	Sy-B/0.000002	Sy-I/0.000000	Tr-B/0.000005	Tr-I/0.000001
.	PUNC	O/0.999999	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/0.999999	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
辅	CHN	O/0.999848	Bo-B/0.000106	Bo-I/0.000000	Ch-B/0.000030	Ch-I/0.000000	O/0.999848	Si-B/0.000004	Si-I/0.000000	Sy-B/0.000007	Sy-I/0.000000	Tr-B/0.000003	Tr-I/0.000001
助	CHN	O/0.999930	Bo-B/0.000017	Bo-I/0.000013	Ch-B/0.000002	Ch-I/0.000023	O/0.999930	Si-B/0.000001	Si-I/0.000002	Sy-B/0.000002	Sy-I/0.000006	Tr-B/0.000002	Tr-I/0.000002
检	CHN	O/0.999980	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000011	Ch-I/0.000007	O/0.999980	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000001	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
查	CHN	O/0.999889	Bo-B/0.000009	Bo-I/0.000000	Ch-B/0.000024	Ch-I/0.000063	O/0.999889	Si-B/0.000001	Si-I/0.000001	Sy-B/0.000003	Sy-I/0.000002	Tr-B/0.000005	Tr-I/0.000002
:	PUNC	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
暂	CHN	O/0.999663	Bo-B/0.000241	Bo-I/0.000001	Ch-B/0.000080	Ch-I/0.000000	O/0.999663	Si-B/0.000002	Si-I/0.000000	Sy-B/0.000011	Sy-I/0.000000	Tr-B/0.000002	Tr-I/0.000001
无	CHN	O/0.999985	Bo-B/0.000000	Bo-I/0.000001	Ch-B/0.000000	Ch-I/0.000008	O/0.999985	Si-B/0.000000	Si-I/0.000001	Sy-B/0.000000	Sy-I/0.000004	Tr-B/0.000000	Tr-I/0.000000
。	PUNC	O/0.999955	Bo-B/0.000016	Bo-I/0.000000	Ch-B/0.000006	Ch-I/0.000000	O/0.999955	Si-B/0.000002	Si-I/0.000000	Sy-B/0.000018	Sy-I/0.000000	Tr-B/0.000003	Tr-I/0.000000

