# 0.040369
①	OTHER	OTHER	x-B	O/0.999075	Bo-B/0.000026	Bo-I/0.000066	Ch-B/0.000057	Ch-I/0.000010	O/0.999075	Si-B/0.000046	Si-I/0.000037	Sy-B/0.000613	Sy-I/0.000033	Tr-B/0.000020	Tr-I/0.000017
抗	CHN	OTHER	vn-I	O/0.999992	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000001	Ch-I/0.000000	O/0.999992	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000006	Tr-B/0.000000	Tr-I/0.000000
。	PUNC	OTHER	x-B	O/0.999987	Bo-B/0.000013	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/0.999987	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
四	CHN	OTHER	n-B	Bo-B/0.969341	Bo-B/0.969341	Bo-I/0.000000	Ch-B/0.000022	Ch-I/0.000000	O/0.030495	Si-B/0.000012	Si-I/0.000000	Sy-B/0.000104	Sy-I/0.000000	Tr-B/0.000026	Tr-I/0.000000
肢	CHN	PART_UNIT	n-I	Bo-I/0.968739	Bo-B/0.000131	Bo-I/0.968739	Ch-B/0.000002	Ch-I/0.000024	O/0.030849	Si-B/0.000022	Si-I/0.000020	Sy-B/0.000011	Sy-I/0.000134	Tr-B/0.000009	Tr-I/0.000061
肌	CHN	OTHER	n-B	Ch-B/0.999821	Bo-B/0.000002	Bo-I/0.000002	Ch-B/0.999821	Ch-I/0.000011	O/0.000152	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000011	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
力	CHN	OTHER	n-I	Ch-I/0.999815	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.999815	O/0.000164	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000021	Tr-B/0.000000	Tr-I/0.000000
5	NUM	OTHER	m-B	O/0.999988	Bo-B/0.000005	Bo-I/0.000003	Ch-B/0.000000	Ch-I/0.000003	O/0.999988	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000001	Tr-I/0.000000
级	CHN	OTHER	q-B	O/0.999996	Bo-B/0.000001	Bo-I/0.000002	Ch-B/0.000001	Ch-I/0.000000	O/0.999996	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
,	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
四	CHN	OTHER	n-B	Bo-B/0.999678	Bo-B/0.999678	Bo-I/0.000000	Ch-B/0.000008	Ch-I/0.000000	O/0.000292	Si-B/0.000003	Si-I/0.000000	Sy-B/0.000007	Sy-I/0.000000	Tr-B/0.000011	Tr-I/0.000000
肢	CHN	PART_UNIT	n-I	Bo-I/0.999648	Bo-B/0.000006	Bo-I/0.999648	Ch-B/0.000000	Ch-I/0.000009	O/0.000307	Si-B/0.000001	Si-I/0.000003	Sy-B/0.000000	Sy-I/0.000010	Tr-B/0.000000	Tr-I/0.000016
肌	CHN	OTHER	n-B	Ch-B/0.988064	Bo-B/0.000455	Bo-I/0.000489	Ch-B/0.988064	Ch-I/0.000051	O/0.010775	Si-B/0.000019	Si-I/0.000012	Sy-B/0.000009	Sy-I/0.000003	Tr-B/0.000107	Tr-I/0.000016
张	CHN	CHN_UNIT	n-I	Ch-I/0.988097	Bo-B/0.000001	Bo-I/0.000208	Ch-B/0.000013	Ch-I/0.988097	O/0.011455	Si-B/0.000000	Si-I/0.000037	Sy-B/0.000001	Sy-I/0.000034	Tr-B/0.000000	Tr-I/0.000154
力	CHN	OTHER	n-I	Ch-I/0.987468	Bo-B/0.000002	Bo-I/0.000198	Ch-B/0.000000	Ch-I/0.987468	O/0.011983	Si-B/0.000000	Si-I/0.000059	Sy-B/0.000000	Sy-I/0.000118	Tr-B/0.000000	Tr-I/0.000170
对	CHN	OTHER	v-B	O/0.979594	Bo-B/0.000006	Bo-I/0.000000	Ch-B/0.000091	Ch-I/0.004981	O/0.979594	Si-B/0.000001	Si-I/0.000000	Sy-B/0.015322	Sy-I/0.000003	Tr-B/0.000002	Tr-I/0.000001
称	CHN	OTHER	v-I	O/0.981086	Bo-B/0.000001	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.003564	O/0.981086	Si-B/0.000000	Si-I/0.000001	Sy-B/0.000000	Sy-I/0.015347	Tr-B/0.000000	Tr-I/0.000001
正	CHN	OTHER	d-B	O/0.999999	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/0.999999	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
常	CHN	OTHER	d-I	O/0.999998	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/0.999998	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000001	Tr-B/0.000000	Tr-I/0.000000
,	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
四	CHN	OTHER	n-B	Bo-B/0.999943	Bo-B/0.999943	Bo-I/0.000000	Ch-B/0.000004	Ch-I/0.000000	O/0.000052	Si-B/0.000001	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000001	Tr-I/0.000000
肢	CHN	PART_UNIT	n-I	Bo-I/0.999934	Bo-B/0.000014	Bo-I/0.999934	Ch-B/0.000000	Ch-I/0.000002	O/0.000050	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
腱	CHN	OTHER	n-B	Bo-I/0.994341	Bo-B/0.000007	Bo-I/0.994341	Ch-B/0.000012	Ch-I/0.000004	O/0.005631	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000001	Sy-I/0.000000	Tr-B/0.000001	Tr-I/0.000001
反	CHN	OTHER	v-B	O/0.923717	Bo-B/0.000080	Bo-I/0.075691	Ch-B/0.000307	Ch-I/0.000052	O/0.923717	Si-B/0.000001	Si-I/0.000000	Sy-B/0.000147	Sy-I/0.000001	Tr-B/0.000003	Tr-I/0.000002
射	CHN	OTHER	v-I	O/0.927551	Bo-B/0.000001	Bo-I/0.071939	Ch-B/0.000000	Ch-I/0.000361	O/0.927551	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000142	Tr-B/0.000000	Tr-I/0.000003
正	CHN	OTHER	d-B	O/0.999999	Bo-B/0.000000	Bo-I/0.000001	Ch-B/0.000000	Ch-I/0.000000	O/0.999999	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
常	CHN	OTHER	d-I	O/0.999996	Bo-B/0.000001	Bo-I/0.000000	Ch-B/0.000001	Ch-I/0.000000	O/0.999996	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000001	Tr-B/0.000000	Tr-I/0.000000
,	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
双	CHN	SYM_UNIT	m-B	O/0.999036	Bo-B/0.000545	Bo-I/0.000000	Ch-B/0.000397	Ch-I/0.000000	O/0.999036	Si-B/0.000012	Si-I/0.000000	Sy-B/0.000001	Sy-I/0.000000	Tr-B/0.000009	Tr-I/0.000000
侧	CHN	SITE_UNIT	v-B	O/0.999407	Bo-B/0.000002	Bo-I/0.000269	Ch-B/0.000000	Ch-I/0.000313	O/0.999407	Si-B/0.000000	Si-I/0.000003	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000005
病	CHN	OTHER	n-B	O/0.999868	Bo-B/0.000001	Bo-I/0.000114	Ch-B/0.000001	Ch-I/0.000015	O/0.999868	Si-B/0.000000	Si-I/0.000001	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
理	CHN	OTHER	n-I	O/0.999871	Bo-B/0.000002	Bo-I/0.000111	Ch-B/0.000000	Ch-I/0.000014	O/0.999871	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000001
征	CHN	OTHER	v-B	O/0.999993	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000007	O/0.999993	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
未	CHN	NON_UNIT	t-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
引	CHN	OTHER	v-B	O/0.999987	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/0.999987	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000013	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
出	CHN	OTHER	v-I	O/0.999963	Bo-B/0.000019	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/0.999963	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000002	Sy-I/0.000015	Tr-B/0.000000	Tr-I/0.000000
。	PUNC	OTHER	x-B	O/0.999999	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/0.999999	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
双	CHN	SYM_UNIT	m-B	Bo-B/0.998585	Bo-B/0.998585	Bo-I/0.000005	Ch-B/0.000042	Ch-I/0.000000	O/0.001356	Si-B/0.000003	Si-I/0.000000	Sy-B/0.000003	Sy-I/0.000000	Tr-B/0.000007	Tr-I/0.000000
侧	CHN	SITE_UNIT	v-B	Bo-I/0.998598	Bo-B/0.000012	Bo-I/0.998598	Ch-B/0.000000	Ch-I/0.000037	O/0.001350	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000001	Tr-I/0.000003
肢	CHN	PART_UNIT	n-B	Bo-I/0.998499	Bo-B/0.000013	Bo-I/0.998499	Ch-B/0.000093	Ch-I/0.000037	O/0.001352	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000002	Tr-I/0.000004
体	CHN	OTHER	n-I	Bo-I/0.995831	Bo-B/0.000000	Bo-I/0.995831	Ch-B/0.000012	Ch-I/0.000269	O/0.003803	Si-B/0.000000	Si-I/0.000001	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000007	Tr-I/0.000076
痛	CHN	SYM_UNIT	a-B	O/0.948446	Bo-B/0.000434	Bo-I/0.036176	Ch-B/0.000033	Ch-I/0.000440	O/0.948446	Si-B/0.000031	Si-I/0.000042	Sy-B/0.004293	Sy-I/0.000052	Tr-B/0.003024	Tr-I/0.007029
温	CHN	OTHER	n-B	O/0.963364	Bo-B/0.000020	Bo-I/0.021753	Ch-B/0.000196	Ch-I/0.000347	O/0.963364	Si-B/0.000009	Si-I/0.000043	Sy-B/0.000914	Sy-I/0.003001	Tr-B/0.000056	Tr-I/0.010297
觉	CHN	OTHER	n-I	O/0.966484	Bo-B/0.000178	Bo-I/0.019630	Ch-B/0.000003	Ch-I/0.000549	O/0.966484	Si-B/0.000000	Si-I/0.000069	Sy-B/0.000005	Sy-I/0.002683	Tr-B/0.000002	Tr-I/0.010396
、	PUNC	OTHER	x-B	O/0.999974	Bo-B/0.000000	Bo-I/0.000007	Ch-B/0.000000	Ch-I/0.000003	O/0.999974	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000016
触	CHN	OTHER	n-B	Ch-B/0.891884	Bo-B/0.000602	Bo-I/0.000000	Ch-B/0.891884	Ch-I/0.000008	O/0.106956	Si-B/0.000035	Si-I/0.000000	Sy-B/0.000328	Sy-I/0.000000	Tr-B/0.000178	Tr-I/0.000009
觉	CHN	OTHER	n-I	Ch-I/0.889931	Bo-B/0.000002	Bo-I/0.000389	Ch-B/0.000000	Ch-I/0.889931	O/0.108658	Si-B/0.000000	Si-I/0.000107	Sy-B/0.000000	Sy-I/0.000443	Tr-B/0.000000	Tr-I/0.000468
、	PUNC	OTHER	x-B	O/0.980930	Bo-B/0.000014	Bo-I/0.000015	Ch-B/0.000001	Ch-I/0.019026	O/0.980930	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000005	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000008
关	CHN	OTHER	n-B	Bo-B/0.967223	Bo-B/0.967223	Bo-I/0.000040	Ch-B/0.001276	Ch-I/0.008265	O/0.017063	Si-B/0.000092	Si-I/0.000000	Sy-B/0.005837	Sy-I/0.000002	Tr-B/0.000201	Tr-I/0.000001
节	CHN	OTHER	n-I	Bo-I/0.967289	Bo-B/0.000030	Bo-I/0.967289	Ch-B/0.000001	Ch-I/0.009192	O/0.017114	Si-B/0.000000	Si-I/0.000073	Sy-B/0.000000	Sy-I/0.006152	Tr-B/0.000002	Tr-I/0.000147
位	CHN	OTHER	v-B	O/0.985833	Bo-B/0.000002	Bo-I/0.006910	Ch-B/0.000020	Ch-I/0.006859	O/0.985833	Si-B/0.000000	Si-I/0.000003	Sy-B/0.000324	Sy-I/0.000001	Tr-B/0.000015	Tr-I/0.000033
置	CHN	OTHER	v-I	O/0.993419	Bo-B/0.000011	Bo-I/0.000064	Ch-B/0.000000	Ch-I/0.006130	O/0.993419	Si-B/0.000000	Si-I/0.000002	Sy-B/0.000006	Sy-I/0.000324	Tr-B/0.000000	Tr-I/0.000045
觉	CHN	OTHER	v-B	O/0.995994	Bo-B/0.000001	Bo-I/0.000001	Ch-B/0.000001	Ch-I/0.003938	O/0.995994	Si-B/0.000000	Si-I/0.000002	Sy-B/0.000006	Sy-I/0.000014	Tr-B/0.000001	Tr-I/0.000042
、	PUNC	OTHER	x-B	O/0.999999	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000001	O/0.999999	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
震	CHN	OTHER	vn-B	O/0.997688	Bo-B/0.000018	Bo-I/0.000000	Ch-B/0.000055	Ch-I/0.000001	O/0.997688	Si-B/0.000015	Si-I/0.000000	Sy-B/0.002185	Sy-I/0.000000	Tr-B/0.000037	Tr-I/0.000000
动	CHN	OTHER	vn-I	O/0.997708	Bo-B/0.000001	Bo-I/0.000001	Ch-B/0.000006	Ch-I/0.000055	O/0.997708	Si-B/0.000000	Si-I/0.000010	Sy-B/0.000002	Sy-I/0.002187	Tr-B/0.000001	Tr-I/0.000030
觉	CHN	OTHER	v-B	O/0.999700	Bo-B/0.000011	Bo-I/0.000000	Ch-B/0.000019	Ch-I/0.000048	O/0.999700	Si-B/0.000002	Si-I/0.000007	Sy-B/0.000048	Sy-I/0.000117	Tr-B/0.000021	Tr-I/0.000025
对	CHN	OTHER	v-B	O/0.947246	Bo-B/0.000005	Bo-I/0.000000	Ch-B/0.000005	Ch-I/0.000025	O/0.947246	Si-B/0.000000	Si-I/0.000001	Sy-B/0.052709	Sy-I/0.000006	Tr-B/0.000003	Tr-I/0.000001
称	CHN	OTHER	v-I	O/0.947244	Bo-B/0.000001	Bo-I/0.000001	Ch-B/0.000000	Ch-I/0.000025	O/0.947244	Si-B/0.000000	Si-I/0.000001	Sy-B/0.000001	Sy-I/0.052724	Tr-B/0.000001	Tr-I/0.000002
正	CHN	OTHER	d-B	O/0.999973	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/0.999973	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000008	Sy-I/0.000018	Tr-B/0.000000	Tr-I/0.000000
常	CHN	OTHER	d-I	O/0.999985	Bo-B/0.000001	Bo-I/0.000000	Ch-B/0.000001	Ch-I/0.000000	O/0.999985	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000012	Tr-B/0.000000	Tr-I/0.000000
。	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
双	CHN	SYM_UNIT	m-B	Bo-B/0.998464	Bo-B/0.998464	Bo-I/0.000001	Ch-B/0.000136	Ch-I/0.000000	O/0.001390	Si-B/0.000006	Si-I/0.000000	Sy-B/0.000001	Sy-I/0.000000	Tr-B/0.000003	Tr-I/0.000000
肺	CHN	PART_UNIT	n-B	Bo-I/0.998495	Bo-B/0.000120	Bo-I/0.998495	Ch-B/0.000001	Ch-I/0.000057	O/0.001310	Si-B/0.000008	Si-I/0.000001	Sy-B/0.000002	Sy-I/0.000000	Tr-B/0.000006	Tr-I/0.000000
呼	CHN	OTHER	v-B	Ch-B/0.999964	Bo-B/0.000000	Bo-I/0.000001	Ch-B/0.999964	Ch-I/0.000007	O/0.000005	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000022	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
吸	CHN	OTHER	v-I	Ch-I/0.999987	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000003	Ch-I/0.999987	O/0.000001	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000008	Tr-B/0.000000	Tr-I/0.000000
音	CHN	OTHER	n-B	Ch-I/0.999987	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.999987	O/0.000005	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000007	Tr-B/0.000000	Tr-I/0.000000
清	CHN	OTHER	n-I	O/0.997972	Bo-B/0.000004	Bo-I/0.000015	Ch-B/0.000001	Ch-I/0.001527	O/0.997972	Si-B/0.000000	Si-I/0.000145	Sy-B/0.000000	Sy-I/0.000234	Tr-B/0.000000	Tr-I/0.000102
,	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
双	CHN	SYM_UNIT	m-B	Bo-B/0.999746	Bo-B/0.999746	Bo-I/0.000000	Ch-B/0.000001	Ch-I/0.000000	O/0.000251	Si-B/0.000001	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000001	Tr-I/0.000000
肺	CHN	PART_UNIT	n-B	Bo-I/0.999649	Bo-B/0.000107	Bo-I/0.999649	Ch-B/0.000000	Ch-I/0.000000	O/0.000244	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
未	CHN	NON_UNIT	n-B	O/0.999979	Bo-B/0.000000	Bo-I/0.000020	Ch-B/0.000000	Ch-I/0.000000	O/0.999979	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
闻	CHN	OTHER	n-I	O/0.999982	Bo-B/0.000001	Bo-I/0.000015	Ch-B/0.000000	Ch-I/0.000000	O/0.999982	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000001	Tr-B/0.000000	Tr-I/0.000000
及	CHN	OTHER	c-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
干	CHN	OTHER	a-B	Ch-B/0.999869	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.999869	Ch-I/0.000002	O/0.000112	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000015	Sy-I/0.000000	Tr-B/0.000001	Tr-I/0.000000
湿	CHN	OTHER	a-I	Ch-I/0.999888	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000003	Ch-I/0.999888	O/0.000108	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000002	Tr-B/0.000000	Tr-I/0.000000
性	CHN	OTHER	ng-B	Ch-I/0.999891	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000001	Ch-I/0.999891	O/0.000107	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
啰	CHN	OTHER	zg-B	Ch-I/0.999887	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.999887	O/0.000112	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
音	CHN	OTHER	n-B	Ch-I/0.999855	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.999855	O/0.000138	Si-B/0.000000	Si-I/0.000002	Sy-B/0.000000	Sy-I/0.000003	Tr-B/0.000000	Tr-I/0.000001
,	PUNC	OTHER	x-B	O/0.999978	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000022	O/0.999978	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
心	CHN	PART_UNIT	n-B	Ch-B/0.999883	Bo-B/0.000037	Bo-I/0.000000	Ch-B/0.999883	Ch-I/0.000016	O/0.000037	Si-B/0.000005	Si-I/0.000000	Sy-B/0.000021	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
率	CHN	OTHER	n-I	Ch-I/0.999909	Bo-B/0.000000	Bo-I/0.000016	Ch-B/0.000000	Ch-I/0.999909	O/0.000046	Si-B/0.000000	Si-I/0.000005	Sy-B/0.000000	Sy-I/0.000022	Tr-B/0.000000	Tr-I/0.000002
7	NUM	OTHER	m-B	O/0.999977	Bo-B/0.000002	Bo-I/0.000002	Ch-B/0.000000	Ch-I/0.000014	O/0.999977	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000005	Tr-I/0.000000
0	NUM	OTHER	m-I	O/0.999998	Bo-B/0.000000	Bo-I/0.000001	Ch-B/0.000000	Ch-I/0.000000	O/0.999998	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
次	CHN	CHN_UNIT	t-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
/	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
分	CHN	CHN_UNIT	v-B	O/0.999999	Bo-B/0.000001	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/0.999999	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
,	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
心	CHN	PART_UNIT	n-B	O/0.918250	Bo-B/0.009553	Bo-I/0.000000	Ch-B/0.067235	Ch-I/0.000001	O/0.918250	Si-B/0.004272	Si-I/0.000000	Sy-B/0.000510	Sy-I/0.000004	Tr-B/0.000175	Tr-I/0.000000
律	CHN	OTHER	n-I	Sy-B/0.988853	Bo-B/0.000000	Bo-I/0.000055	Ch-B/0.000000	Ch-I/0.005818	O/0.004807	Si-B/0.000000	Si-I/0.000137	Sy-B/0.988853	Sy-I/0.000321	Tr-B/0.000000	Tr-I/0.000009
齐	CHN	OTHER	a-B	Sy-I/0.992138	Bo-B/0.000001	Bo-I/0.000007	Ch-B/0.000000	Ch-I/0.002240	O/0.005483	Si-B/0.000000	Si-I/0.000112	Sy-B/0.000000	Sy-I/0.992138	Tr-B/0.000000	Tr-I/0.000019
,	PUNC	OTHER	x-B	O/0.999999	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	O/0.999999	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
各	CHN	OTHER	r-B	Bo-B/0.995914	Bo-B/0.995914	Bo-I/0.000003	Ch-B/0.000010	Ch-I/0.000000	O/0.004033	Si-B/0.000011	Si-I/0.000000	Sy-B/0.000008	Sy-I/0.000000	Tr-B/0.000021	Tr-I/0.000000
瓣	CHN	OTHER	n-B	Bo-I/0.996090	Bo-B/0.000805	Bo-I/0.996090	Ch-B/0.000000	Ch-I/0.000000	O/0.003097	Si-B/0.000003	Si-I/0.000000	Sy-B/0.000002	Sy-I/0.000000	Tr-B/0.000004	Tr-I/0.000000
膜	CHN	PART_UNIT	n-I	Bo-I/0.997060	Bo-B/0.000036	Bo-I/0.997060	Ch-B/0.000000	Ch-I/0.000000	O/0.002903	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
听	CHN	OTHER	v-B	Bo-I/0.997064	Bo-B/0.000038	Bo-I/0.997064	Ch-B/0.000002	Ch-I/0.000000	O/0.002879	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000015	Sy-I/0.000000	Tr-B/0.000001	Tr-I/0.000000
诊	CHN	OTHER	v-I	Bo-I/0.997154	Bo-B/0.000117	Bo-I/0.997154	Ch-B/0.000000	Ch-I/0.000000	O/0.002721	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000001	Sy-I/0.000006	Tr-B/0.000000	Tr-I/0.000000
区	CHN	OTHER	n-B	Bo-I/0.997288	Bo-B/0.000013	Bo-I/0.997288	Ch-B/0.000001	Ch-I/0.000000	O/0.002695	Si-B/0.000001	Si-I/0.000000	Sy-B/0.000001	Sy-I/0.000000	Tr-B/0.000001	Tr-I/0.000000
未	CHN	NON_UNIT	n-B	O/0.999996	Bo-B/0.000000	Bo-I/0.000004	Ch-B/0.000000	Ch-I/0.000000	O/0.999996	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000
闻	CHN	OTHER	n-I	O/0.999994	Bo-B/0.000001	Bo-I/0.000002	Ch-B/0.000000	Ch-I/0.000000	O/0.999994	Si-B/0.000001	Si-I/0.000001	Sy-B/0.000001	Sy-I/0.000001	Tr-B/0.000000	Tr-I/0.000000
