# 0.087557
原	CHN	OTHER	n-B	Si-B/0.995993	Bo-B/0.000057	Bo-I/0.000068	Ch-B/0.000139	Ch-I/0.000113	DT-B/0.000112	DT-I/0.000150	O/0.000050	Si-B/0.995993	Si-I/0.002738	Sy-B/0.000039	Sy-I/0.000032	Tr-B/0.000150	Tr-I/0.000060	unct-B/0.000136	unct-I/0.000162
,	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
未	CHN	NON_UNIT	n-B	O/0.999989	Bo-B/0.000001	Bo-I/0.000000	Ch-B/0.000004	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999989	Si-B/0.000001	Si-I/0.000000	Sy-B/0.000004	Sy-I/0.000000	Tr-B/0.000001	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
闻	CHN	OTHER	n-I	O/0.999742	Bo-B/0.000007	Bo-I/0.000014	Ch-B/0.000010	Ch-I/0.000044	DT-B/0.000004	DT-I/0.000014	O/0.999742	Si-B/0.000017	Si-I/0.000005	Sy-B/0.000038	Sy-I/0.000021	Tr-B/0.000033	Tr-I/0.000036	unct-B/0.000003	unct-I/0.000013
及	CHN	OTHER	c-B	O/0.999947	Bo-B/0.000000	Bo-I/0.000001	Ch-B/0.000001	Ch-I/0.000000	DT-B/0.000001	DT-I/0.000001	O/0.999947	Si-B/0.000001	Si-I/0.000002	Sy-B/0.000014	Sy-I/0.000023	Tr-B/0.000007	Tr-I/0.000001	unct-B/0.000000	unct-I/0.000002
干	CHN	OTHER	a-B	Sy-B/0.998508	Bo-B/0.000004	Bo-I/0.000000	Ch-B/0.000139	Ch-I/0.000002	DT-B/0.000019	DT-I/0.000016	O/0.000810	Si-B/0.000008	Si-I/0.000005	Sy-B/0.998508	Sy-I/0.000383	Tr-B/0.000070	Tr-I/0.000006	unct-B/0.000006	unct-I/0.000023
湿	CHN	OTHER	a-I	Sy-I/0.999360	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000001	Ch-I/0.000023	DT-B/0.000001	DT-I/0.000003	O/0.000543	Si-B/0.000000	Si-I/0.000002	Sy-B/0.000059	Sy-I/0.999360	Tr-B/0.000002	Tr-I/0.000004	unct-B/0.000000	unct-I/0.000002
啰	CHN	OTHER	yg-B	Sy-I/0.999248	Bo-B/0.000001	Bo-I/0.000002	Ch-B/0.000002	Ch-I/0.000032	DT-B/0.000001	DT-I/0.000015	O/0.000564	Si-B/0.000000	Si-I/0.000012	Sy-B/0.000096	Sy-I/0.999248	Tr-B/0.000003	Tr-I/0.000016	unct-B/0.000001	unct-I/0.000008
音	CHN	OTHER	n-B	Sy-I/0.998853	Bo-B/0.000002	Bo-I/0.000020	Ch-B/0.000005	Ch-I/0.000105	DT-B/0.000005	DT-I/0.000093	O/0.000772	Si-B/0.000002	Si-I/0.000046	Sy-B/0.000003	Sy-I/0.998853	Tr-B/0.000003	Tr-I/0.000041	unct-B/0.000005	unct-I/0.000045
,	PUNC	OTHER	x-B	O/0.999998	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999998	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000001	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
腹	CHN	PART_UNIT	n-B	O/0.989006	Bo-B/0.007177	Bo-I/0.000005	Ch-B/0.000865	Ch-I/0.000001	DT-B/0.000016	DT-I/0.000006	O/0.989006	Si-B/0.000301	Si-I/0.000004	Sy-B/0.001145	Sy-I/0.000002	Tr-B/0.000078	Tr-I/0.000002	unct-B/0.001386	unct-I/0.000007
平	CHN	OTHER	n-I	O/0.996617	Bo-B/0.000001	Bo-I/0.000831	Ch-B/0.000001	Ch-I/0.000504	DT-B/0.000002	DT-I/0.000030	O/0.996617	Si-B/0.000001	Si-I/0.000369	Sy-B/0.000001	Sy-I/0.001082	Tr-B/0.000002	Tr-I/0.000191	unct-B/0.000001	unct-I/0.000368
,	PUNC	OTHER	x-B	O/0.999999	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999999	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
未	CHN	NON_UNIT	d-B	O/0.999986	Bo-B/0.000007	Bo-I/0.000000	Ch-B/0.000001	Ch-I/0.000000	DT-B/0.000001	DT-I/0.000000	O/0.999986	Si-B/0.000001	Si-I/0.000000	Sy-B/0.000003	Sy-I/0.000000	Tr-B/0.000001	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
见	CHN	BREAK_UNIT	v-B	O/0.999918	Bo-B/0.000003	Bo-I/0.000001	Ch-B/0.000001	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999918	Si-B/0.000002	Si-I/0.000000	Sy-B/0.000066	Sy-I/0.000002	Tr-B/0.000005	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000001
腹	CHN	PART_UNIT	n-B	Sy-B/0.994764	Bo-B/0.000321	Bo-I/0.000197	Ch-B/0.000318	Ch-I/0.000022	DT-B/0.000028	DT-I/0.000050	O/0.001878	Si-B/0.000396	Si-I/0.000020	Sy-B/0.994764	Sy-I/0.000919	Tr-B/0.000299	Tr-I/0.000018	unct-B/0.000654	unct-I/0.000115
壁	CHN	PART_UNIT	n-I	Sy-I/0.997612	Bo-B/0.000002	Bo-I/0.000408	Ch-B/0.000001	Ch-I/0.000116	DT-B/0.000001	DT-I/0.000011	O/0.000148	Si-B/0.000005	Si-I/0.000224	Sy-B/0.001340	Sy-I/0.997612	Tr-B/0.000010	Tr-I/0.000033	unct-B/0.000003	unct-I/0.000085
静	CHN	OTHER	l-B	Sy-I/0.999215	Bo-B/0.000000	Bo-I/0.000048	Ch-B/0.000000	Ch-I/0.000045	DT-B/0.000001	DT-I/0.000006	O/0.000026	Si-B/0.000008	Si-I/0.000222	Sy-B/0.000399	Sy-I/0.999215	Tr-B/0.000007	Tr-I/0.000006	unct-B/0.000001	unct-I/0.000016
脉	CHN	OTHER	l-I	Sy-I/0.999484	Bo-B/0.000001	Bo-I/0.000044	Ch-B/0.000001	Ch-I/0.000013	DT-B/0.000002	DT-I/0.000012	O/0.000013	Si-B/0.000001	Si-I/0.000260	Sy-B/0.000126	Sy-I/0.999484	Tr-B/0.000002	Tr-I/0.000030	unct-B/0.000003	unct-I/0.000008
曲	CHN	OTHER	l-I	Sy-I/0.998954	Bo-B/0.000007	Bo-I/0.000080	Ch-B/0.000002	Ch-I/0.000013	DT-B/0.000001	DT-I/0.000014	O/0.000026	Si-B/0.000001	Si-I/0.000309	Sy-B/0.000493	Sy-I/0.998954	Tr-B/0.000004	Tr-I/0.000083	unct-B/0.000001	unct-I/0.000011
张	CHN	CHN_UNIT	l-I	Sy-I/0.998886	Bo-B/0.000012	Bo-I/0.000175	Ch-B/0.000003	Ch-I/0.000049	DT-B/0.000004	DT-I/0.000045	O/0.000233	Si-B/0.000002	Si-I/0.000368	Sy-B/0.000013	Sy-I/0.998886	Tr-B/0.000004	Tr-I/0.000158	unct-B/0.000005	unct-I/0.000042
,	PUNC	OTHER	x-B	O/0.999994	Bo-B/0.000000	Bo-I/0.000003	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999994	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000002	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
未	CHN	NON_UNIT	d-B	O/0.999983	Bo-B/0.000005	Bo-I/0.000000	Ch-B/0.000007	Ch-I/0.000000	DT-B/0.000001	DT-I/0.000000	O/0.999983	Si-B/0.000001	Si-I/0.000000	Sy-B/0.000002	Sy-I/0.000000	Tr-B/0.000001	Tr-I/0.000000	unct-B/0.000001	unct-I/0.000000
见	CHN	BREAK_UNIT	v-B	O/0.999993	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999993	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000005	Sy-I/0.000000	Tr-B/0.000001	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
C	ENG	OTHER	eng-B	Sy-B/0.996789	Bo-B/0.000007	Bo-I/0.000001	Ch-B/0.000571	Ch-I/0.000007	DT-B/0.000138	DT-I/0.000012	O/0.001819	Si-B/0.000304	Si-I/0.000001	Sy-B/0.996789	Sy-I/0.000174	Tr-B/0.000149	Tr-I/0.000004	unct-B/0.000014	unct-I/0.000010
u	ENG	UNIT	eng-I	Sy-I/0.997329	Bo-B/0.000005	Bo-I/0.000001	Ch-B/0.000007	Ch-I/0.000449	DT-B/0.000007	DT-I/0.000029	O/0.000231	Si-B/0.000003	Si-I/0.000019	Sy-B/0.001894	Sy-I/0.997329	Tr-B/0.000007	Tr-I/0.000013	unct-B/0.000004	unct-I/0.000003
l	ENG	UNIT	eng-I	Sy-I/0.999308	Bo-B/0.000001	Bo-I/0.000001	Ch-B/0.000010	Ch-I/0.000359	DT-B/0.000003	DT-I/0.000016	O/0.000154	Si-B/0.000001	Si-I/0.000002	Sy-B/0.000138	Sy-I/0.999308	Tr-B/0.000001	Tr-I/0.000002	unct-B/0.000002	unct-I/0.000001
l	ENG	UNIT	eng-I	Sy-I/0.998824	Bo-B/0.000003	Bo-I/0.000001	Ch-B/0.000024	Ch-I/0.000408	DT-B/0.000007	DT-I/0.000041	O/0.000141	Si-B/0.000002	Si-I/0.000001	Sy-B/0.000531	Sy-I/0.998824	Tr-B/0.000004	Tr-I/0.000005	unct-B/0.000005	unct-I/0.000002
e	ENG	OTHER	eng-I	Sy-I/0.999125	Bo-B/0.000001	Bo-I/0.000002	Ch-B/0.000019	Ch-I/0.000474	DT-B/0.000004	DT-I/0.000045	O/0.000231	Si-B/0.000003	Si-I/0.000003	Sy-B/0.000074	Sy-I/0.999125	Tr-B/0.000004	Tr-I/0.000011	unct-B/0.000002	unct-I/0.000002
n	ENG	OTHER	eng-I	Sy-I/0.997954	Bo-B/0.000013	Bo-I/0.000018	Ch-B/0.000046	Ch-I/0.000798	DT-B/0.000020	DT-I/0.000106	O/0.000781	Si-B/0.000005	Si-I/0.000014	Sy-B/0.000119	Sy-I/0.997954	Tr-B/0.000025	Tr-I/0.000087	unct-B/0.000008	unct-I/0.000007
征	CHN	OTHER	v-B	Sy-I/0.990012	Bo-B/0.000112	Bo-I/0.000189	Ch-B/0.000389	Ch-I/0.001215	DT-B/0.000135	DT-I/0.000454	O/0.006486	Si-B/0.000063	Si-I/0.000054	Sy-B/0.000032	Sy-I/0.990012	Tr-B/0.000160	Tr-I/0.000523	unct-B/0.000070	unct-I/0.000105
及	CHN	OTHER	v-I	O/0.986950	Bo-B/0.000024	Bo-I/0.000104	Ch-B/0.000096	Ch-I/0.000594	DT-B/0.000074	DT-I/0.000318	O/0.986950	Si-B/0.000020	Si-I/0.000207	Sy-B/0.000043	Sy-I/0.010843	Tr-B/0.000065	Tr-I/0.000444	unct-B/0.000060	unct-I/0.000159
G	ENG	UNIT	eng-B	Sy-B/0.989663	Bo-B/0.000005	Bo-I/0.000001	Ch-B/0.000372	Ch-I/0.000007	DT-B/0.000026	DT-I/0.000006	O/0.002209	Si-B/0.000049	Si-I/0.000003	Sy-B/0.989663	Sy-I/0.007585	Tr-B/0.000060	Tr-I/0.000003	unct-B/0.000007	unct-I/0.000005
r	ENG	OTHER	eng-I	Sy-I/0.997806	Bo-B/0.000002	Bo-I/0.000000	Ch-B/0.000015	Ch-I/0.000228	DT-B/0.000010	DT-I/0.000037	O/0.000668	Si-B/0.000005	Si-I/0.000002	Sy-B/0.001202	Sy-I/0.997806	Tr-B/0.000010	Tr-I/0.000007	unct-B/0.000003	unct-I/0.000003
e	ENG	OTHER	eng-I	Sy-I/0.999012	Bo-B/0.000001	Bo-I/0.000001	Ch-B/0.000006	Ch-I/0.000207	DT-B/0.000006	DT-I/0.000040	O/0.000563	Si-B/0.000001	Si-I/0.000001	Sy-B/0.000150	Sy-I/0.999012	Tr-B/0.000003	Tr-I/0.000006	unct-B/0.000002	unct-I/0.000002
y	ENG	OTHER	eng-I	Sy-I/0.999007	Bo-B/0.000001	Bo-I/0.000002	Ch-B/0.000003	Ch-I/0.000164	DT-B/0.000006	DT-I/0.000028	O/0.000669	Si-B/0.000001	Si-I/0.000003	Sy-B/0.000100	Sy-I/0.999007	Tr-B/0.000002	Tr-I/0.000007	unct-B/0.000004	unct-I/0.000004
-	PUNC	OTHER	x-B	Sy-I/0.997528	Bo-B/0.000001	Bo-I/0.000006	Ch-B/0.000004	Ch-I/0.000013	DT-B/0.000006	DT-I/0.000006	O/0.001950	Si-B/0.000002	Si-I/0.000001	Sy-B/0.000461	Sy-I/0.997528	Tr-B/0.000003	Tr-I/0.000003	unct-B/0.000004	unct-I/0.000011
T	ENG	UNIT	eng-B	Sy-I/0.997196	Bo-B/0.000006	Bo-I/0.000002	Ch-B/0.000225	Ch-I/0.000004	DT-B/0.000065	DT-I/0.000005	O/0.000248	Si-B/0.000019	Si-I/0.000001	Sy-B/0.002207	Sy-I/0.997196	Tr-B/0.000008	Tr-I/0.000002	unct-B/0.000009	unct-I/0.000004
u	ENG	UNIT	eng-I	Sy-I/0.999345	Bo-B/0.000001	Bo-I/0.000001	Ch-B/0.000003	Ch-I/0.000110	DT-B/0.000005	DT-I/0.000024	O/0.000133	Si-B/0.000002	Si-I/0.000002	Sy-B/0.000363	Sy-I/0.999345	Tr-B/0.000002	Tr-I/0.000004	unct-B/0.000003	unct-I/0.000002
r	ENG	OTHER	eng-I	Sy-I/0.999605	Bo-B/0.000001	Bo-I/0.000000	Ch-B/0.000002	Ch-I/0.000037	DT-B/0.000005	DT-I/0.000032	O/0.000114	Si-B/0.000001	Si-I/0.000001	Sy-B/0.000192	Sy-I/0.999605	Tr-B/0.000002	Tr-I/0.000003	unct-B/0.000002	unct-I/0.000002
n	ENG	OTHER	eng-I	Sy-I/0.999731	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000003	Ch-I/0.000022	DT-B/0.000003	DT-I/0.000024	O/0.000157	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000053	Sy-I/0.999731	Tr-B/0.000001	Tr-I/0.000002	unct-B/0.000001	unct-I/0.000001
e	ENG	OTHER	eng-I	Sy-I/0.999498	Bo-B/0.000001	Bo-I/0.000001	Ch-B/0.000009	Ch-I/0.000077	DT-B/0.000005	DT-I/0.000045	O/0.000302	Si-B/0.000002	Si-I/0.000002	Sy-B/0.000044	Sy-I/0.999498	Tr-B/0.000003	Tr-I/0.000007	unct-B/0.000002	unct-I/0.000002
r	ENG	OTHER	eng-I	Sy-I/0.998284	Bo-B/0.000004	Bo-I/0.000006	Ch-B/0.000017	Ch-I/0.000213	DT-B/0.000012	DT-I/0.000059	O/0.001228	Si-B/0.000008	Si-I/0.000014	Sy-B/0.000101	Sy-I/0.998284	Tr-B/0.000010	Tr-I/0.000032	unct-B/0.000005	unct-I/0.000007
征	CHN	OTHER	v-B	Sy-I/0.995519	Bo-B/0.000023	Bo-I/0.000045	Ch-B/0.000021	Ch-I/0.000365	DT-B/0.000045	DT-I/0.000193	O/0.003340	Si-B/0.000014	Si-I/0.000095	Sy-B/0.000012	Sy-I/0.995519	Tr-B/0.000018	Tr-I/0.000197	unct-B/0.000019	unct-I/0.000094
。	PUNC	OTHER	x-B	O/0.999988	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999988	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000011	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
腹	CHN	PART_UNIT	ng-B	O/0.975661	Bo-B/0.020772	Bo-I/0.000026	Ch-B/0.000232	Ch-I/0.000003	DT-B/0.000068	DT-I/0.000016	O/0.975661	Si-B/0.000116	Si-I/0.000007	Sy-B/0.001197	Sy-I/0.000016	Tr-B/0.000112	Tr-I/0.000006	unct-B/0.001746	unct-I/0.000021
软	CHN	OTHER	a-B	O/0.997173	Bo-B/0.000011	Bo-I/0.000469	Ch-B/0.000006	Ch-I/0.000049	DT-B/0.000007	DT-I/0.000052	O/0.997173	Si-B/0.000004	Si-I/0.000141	Sy-B/0.000021	Sy-I/0.001141	Tr-B/0.000008	Tr-I/0.000058	unct-B/0.000005	unct-I/0.000852
,	PUNC	OTHER	x-B	O/0.999994	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999994	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000002	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000002
全	CHN	OTHER	n-B	Bo-B/0.992798	Bo-B/0.992798	Bo-I/0.000172	Ch-B/0.000074	Ch-I/0.000000	DT-B/0.000033	DT-I/0.000005	O/0.006496	Si-B/0.000131	Si-I/0.000000	Sy-B/0.000171	Sy-I/0.000000	Tr-B/0.000064	Tr-I/0.000001	unct-B/0.000047	unct-I/0.000008
腹	CHN	PART_UNIT	n-I	Bo-I/0.993888	Bo-B/0.000011	Bo-I/0.993888	Ch-B/0.000001	Ch-I/0.000031	DT-B/0.000001	DT-I/0.000009	O/0.005979	Si-B/0.000001	Si-I/0.000007	Sy-B/0.000001	Sy-I/0.000031	Tr-B/0.000005	Tr-I/0.000027	unct-B/0.000004	unct-I/0.000006
无	CHN	NON_UNIT	v-B	O/0.999957	Bo-B/0.000000	Bo-I/0.000023	Ch-B/0.000000	Ch-I/0.000001	DT-B/0.000000	DT-I/0.000002	O/0.999957	Si-B/0.000001	Si-I/0.000001	Sy-B/0.000001	Sy-I/0.000001	Tr-B/0.000004	Tr-I/0.000002	unct-B/0.000001	unct-I/0.000006
压	CHN	OTHER	n-B	Sy-B/0.998737	Bo-B/0.000031	Bo-I/0.000002	Ch-B/0.000010	Ch-I/0.000002	DT-B/0.000005	DT-I/0.000013	O/0.000995	Si-B/0.000033	Si-I/0.000007	Sy-B/0.998737	Sy-I/0.000076	Tr-B/0.000066	Tr-I/0.000009	unct-B/0.000004	unct-I/0.000010
痛	CHN	SYM_UNIT	n-I	Sy-I/0.998882	Bo-B/0.000001	Bo-I/0.000038	Ch-B/0.000001	Ch-I/0.000006	DT-B/0.000001	DT-I/0.000131	O/0.000830	Si-B/0.000001	Si-I/0.000049	Sy-B/0.000003	Sy-I/0.998882	Tr-B/0.000001	Tr-I/0.000037	unct-B/0.000001	unct-I/0.000019
、	PUNC	OTHER	x-B	O/0.999991	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999991	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000008	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
反	CHN	OTHER	v-B	Sy-B/0.985111	Bo-B/0.000173	Bo-I/0.000000	Ch-B/0.000307	Ch-I/0.000001	DT-B/0.000130	DT-I/0.000012	O/0.013643	Si-B/0.000076	Si-I/0.000001	Sy-B/0.985111	Sy-I/0.000041	Tr-B/0.000401	Tr-I/0.000002	unct-B/0.000096	unct-I/0.000005
跳	CHN	OTHER	v-I	Sy-I/0.986556	Bo-B/0.000001	Bo-I/0.000003	Ch-B/0.000000	Ch-I/0.000005	DT-B/0.000002	DT-I/0.000010	O/0.000024	Si-B/0.000000	Si-I/0.000007	Sy-B/0.013345	Sy-I/0.986556	Tr-B/0.000004	Tr-I/0.000037	unct-B/0.000001	unct-I/0.000004
痛	CHN	SYM_UNIT	an-B	Sy-I/0.999939	Bo-B/0.000000	Bo-I/0.000001	Ch-B/0.000000	Ch-I/0.000001	DT-B/0.000000	DT-I/0.000020	O/0.000026	Si-B/0.000000	Si-I/0.000005	Sy-B/0.000001	Sy-I/0.999939	Tr-B/0.000000	Tr-I/0.000004	unct-B/0.000000	unct-I/0.000002
,	PUNC	OTHER	x-B	O/0.999996	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999996	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000003	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
M	ENG	OTHER	eng-B	O/0.998501	Bo-B/0.000018	Bo-I/0.000002	Ch-B/0.001200	Ch-I/0.000005	DT-B/0.000061	DT-I/0.000002	O/0.998501	Si-B/0.000025	Si-I/0.000000	Sy-B/0.000158	Sy-I/0.000001	Tr-B/0.000012	Tr-I/0.000001	unct-B/0.000013	unct-I/0.000001
u	ENG	UNIT	eng-I	O/0.998571	Bo-B/0.000018	Bo-I/0.000007	Ch-B/0.000060	Ch-I/0.001073	DT-B/0.000011	DT-I/0.000022	O/0.998571	Si-B/0.000015	Si-I/0.000005	Sy-B/0.000076	Sy-I/0.000112	Tr-B/0.000018	Tr-I/0.000006	unct-B/0.000005	unct-I/0.000002
r	ENG	OTHER	eng-I	O/0.999154	Bo-B/0.000003	Bo-I/0.000002	Ch-B/0.000024	Ch-I/0.000628	DT-B/0.000007	DT-I/0.000024	O/0.999154	Si-B/0.000011	Si-I/0.000003	Sy-B/0.000008	Sy-I/0.000109	Tr-B/0.000018	Tr-I/0.000005	unct-B/0.000002	unct-I/0.000001
p	ENG	OTHER	eng-I	O/0.999421	Bo-B/0.000006	Bo-I/0.000001	Ch-B/0.000019	Ch-I/0.000430	DT-B/0.000010	DT-I/0.000030	O/0.999421	Si-B/0.000005	Si-I/0.000005	Sy-B/0.000007	Sy-I/0.000042	Tr-B/0.000015	Tr-I/0.000007	unct-B/0.000002	unct-I/0.000001
h	ENG	OTHER	eng-I	O/0.999518	Bo-B/0.000006	Bo-I/0.000002	Ch-B/0.000042	Ch-I/0.000307	DT-B/0.000009	DT-I/0.000040	O/0.999518	Si-B/0.000014	Si-I/0.000004	Sy-B/0.000011	Sy-I/0.000020	Tr-B/0.000015	Tr-I/0.000008	unct-B/0.000002	unct-I/0.000001
y	ENG	OTHER	eng-I	O/0.999581	Bo-B/0.000008	Bo-I/0.000002	Ch-B/0.000013	Ch-I/0.000239	DT-B/0.000014	DT-I/0.000024	O/0.999581	Si-B/0.000013	Si-I/0.000011	Sy-B/0.000041	Sy-I/0.000021	Tr-B/0.000016	Tr-I/0.000010	unct-B/0.000004	unct-I/0.000002
征	CHN	OTHER	v-B	O/0.999734	Bo-B/0.000008	Bo-I/0.000003	Ch-B/0.000011	Ch-I/0.000075	DT-B/0.000010	DT-I/0.000008	O/0.999734	Si-B/0.000037	Si-I/0.000013	Sy-B/0.000005	Sy-I/0.000041	Tr-B/0.000025	Tr-I/0.000006	unct-B/0.000006	unct-I/0.000016
阴	CHN	OTHER	n-B	O/0.999384	Bo-B/0.000010	Bo-I/0.000016	Ch-B/0.000019	Ch-I/0.000014	DT-B/0.000002	DT-I/0.000013	O/0.999384	Si-B/0.000041	Si-I/0.000041	Sy-B/0.000294	Sy-I/0.000012	Tr-B/0.000023	Tr-I/0.000013	unct-B/0.000003	unct-I/0.000115
性	CHN	OTHER	n-I	O/0.999164	Bo-B/0.000001	Bo-I/0.000016	Ch-B/0.000003	Ch-I/0.000018	DT-B/0.000003	DT-I/0.000034	O/0.999164	Si-B/0.000001	Si-I/0.000109	Sy-B/0.000003	Sy-I/0.000308	Tr-B/0.000006	Tr-I/0.000025	unct-B/0.000002	unct-I/0.000307
,	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
肝	CHN	PART_UNIT	n-B	O/0.996740	Bo-B/0.002054	Bo-I/0.000003	Ch-B/0.000717	Ch-I/0.000000	DT-B/0.000007	DT-I/0.000001	O/0.996740	Si-B/0.000144	Si-I/0.000000	Sy-B/0.000117	Sy-I/0.000000	Tr-B/0.000022	Tr-I/0.000000	unct-B/0.000193	unct-I/0.000001
脏	CHN	PART_UNIT	n-I	O/0.997885	Bo-B/0.000005	Bo-I/0.001480	Ch-B/0.000002	Ch-I/0.000449	DT-B/0.000001	DT-I/0.000008	O/0.997885	Si-B/0.000003	Si-I/0.000045	Sy-B/0.000003	Sy-I/0.000065	Tr-B/0.000008	Tr-I/0.000019	unct-B/0.000002	unct-I/0.000027
肋	CHN	OTHER	n-B	O/0.999654	Bo-B/0.000002	Bo-I/0.000141	Ch-B/0.000001	Ch-I/0.000137	DT-B/0.000000	DT-I/0.000003	O/0.999654	Si-B/0.000005	Si-I/0.000013	Sy-B/0.000011	Sy-I/0.000020	Tr-B/0.000004	Tr-I/0.000004	unct-B/0.000000	unct-I/0.000003
下	CHN	SITE_UNIT	f-B	O/0.999855	Bo-B/0.000007	Bo-I/0.000042	Ch-B/0.000002	Ch-I/0.000028	DT-B/0.000002	DT-I/0.000002	O/0.999855	Si-B/0.000008	Si-I/0.000008	Sy-B/0.000005	Sy-I/0.000023	Tr-B/0.000012	Tr-I/0.000003	unct-B/0.000001	unct-I/0.000001
未	CHN	NON_UNIT	v-B	O/0.999996	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999996	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000001	Sy-I/0.000002	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
及	CHN	OTHER	v-I	O/0.999975	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000001	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000001	O/0.999975	Si-B/0.000001	Si-I/0.000003	Sy-B/0.000006	Sy-I/0.000007	Tr-B/0.000001	Tr-I/0.000002	unct-B/0.000000	unct-I/0.000001
,	PUNC	OTHER	x-B	O/1.000000	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000000	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/1.000000	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
脾	CHN	PART_UNIT	n-B	O/0.991782	Bo-B/0.005772	Bo-I/0.000006	Ch-B/0.000477	Ch-I/0.000001	DT-B/0.000013	DT-I/0.000002	O/0.991782	Si-B/0.000169	Si-I/0.000001	Sy-B/0.001599	Sy-I/0.000001	Tr-B/0.000048	Tr-I/0.000001	unct-B/0.000126	unct-I/0.000002
脏	CHN	PART_UNIT	n-I	O/0.993668	Bo-B/0.000008	Bo-I/0.004595	Ch-B/0.000004	Ch-I/0.000353	DT-B/0.000001	DT-I/0.000014	O/0.993668	Si-B/0.000004	Si-I/0.000065	Sy-B/0.000004	Sy-I/0.001195	Tr-B/0.000011	Tr-I/0.000045	unct-B/0.000003	unct-I/0.000031
