# 0.000010
慢	CHN	Si-B/0.997644	Bo-B/0.000030	Bo-I/0.000036	Ch-B/0.000023	Ch-I/0.000028	DT-B/0.000041	DT-I/0.000091	O/0.000185	Si-B/0.997644	Si-I/0.001372	Sy-B/0.000214	Sy-I/0.000021	Tr-B/0.000042	Tr-I/0.000029	unct-B/0.000091	unct-I/0.000151
浓	CHN	Ch-I/0.993120	Bo-B/0.000012	Bo-I/0.000009	Ch-B/0.000153	Ch-I/0.993120	DT-B/0.000006	DT-I/0.000122	O/0.006159	Si-B/0.000011	Si-I/0.000137	Sy-B/0.000032	Sy-I/0.000048	Tr-B/0.000027	Tr-I/0.000108	unct-B/0.000004	unct-I/0.000053
度	CHN	Ch-I/0.988349	Bo-B/0.000012	Bo-I/0.000048	Ch-B/0.000015	Ch-I/0.988349	DT-B/0.000009	DT-I/0.000396	O/0.010360	Si-B/0.000004	Si-I/0.000335	Sy-B/0.000008	Sy-I/0.000123	Tr-B/0.000006	Tr-I/0.000246	unct-B/0.000008	unct-I/0.000081
:	PUNC	O/0.999887	Bo-B/0.000001	Bo-I/0.000003	Ch-B/0.000000	Ch-I/0.000107	DT-B/0.000000	DT-I/0.000000	O/0.999887	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000001	unct-B/0.000000	unct-I/0.000000
6	NUM	O/0.999962	Bo-B/0.000004	Bo-I/0.000001	Ch-B/0.000008	Ch-I/0.000001	DT-B/0.000002	DT-I/0.000000	O/0.999962	Si-B/0.000003	Si-I/0.000000	Sy-B/0.000016	Sy-I/0.000000	Tr-B/0.000002	Tr-I/0.000000	unct-B/0.000001	unct-I/0.000000
3	NUM	O/0.999742	Bo-B/0.000020	Bo-I/0.000005	Ch-B/0.000118	Ch-I/0.000004	DT-B/0.000006	DT-I/0.000000	O/0.999742	Si-B/0.000028	Si-I/0.000002	Sy-B/0.000043	Sy-I/0.000015	Tr-B/0.000014	Tr-I/0.000001	unct-B/0.000002	unct-I/0.000000
g	ENG	O/0.999302	Bo-B/0.000043	Bo-I/0.000024	Ch-B/0.000211	Ch-I/0.000123	DT-B/0.000018	DT-I/0.000005	O/0.999302	Si-B/0.000053	Si-I/0.000027	Sy-B/0.000086	Sy-I/0.000043	Tr-B/0.000035	Tr-I/0.000011	unct-B/0.000016	unct-I/0.000003
/	PUNC	O/0.999792	Bo-B/0.000005	Bo-I/0.000010	Ch-B/0.000033	Ch-I/0.000032	DT-B/0.000001	DT-I/0.000000	O/0.999792	Si-B/0.000009	Si-I/0.000020	Sy-B/0.000039	Sy-I/0.000048	Tr-B/0.000004	Tr-I/0.000005	unct-B/0.000001	unct-I/0.000001
L	ENG	O/0.999099	Bo-B/0.000037	Bo-I/0.000010	Ch-B/0.000498	Ch-I/0.000056	DT-B/0.000025	DT-I/0.000005	O/0.999099	Si-B/0.000053	Si-I/0.000025	Sy-B/0.000050	Sy-I/0.000076	Tr-B/0.000030	Tr-I/0.000005	unct-B/0.000028	unct-I/0.000004
,	PUNC	O/0.999948	Bo-B/0.000001	Bo-I/0.000000	Ch-B/0.000012	Ch-I/0.000018	DT-B/0.000001	DT-I/0.000000	O/0.999948	Si-B/0.000002	Si-I/0.000001	Sy-B/0.000013	Sy-I/0.000001	Tr-B/0.000002	Tr-I/0.000001	unct-B/0.000001	unct-I/0.000000
红	CHN	Ch-B/0.994290	Bo-B/0.001002	Bo-I/0.000002	Ch-B/0.994290	Ch-I/0.000197	DT-B/0.000169	DT-I/0.000007	O/0.002428	Si-B/0.000619	Si-I/0.000001	Sy-B/0.000505	Sy-I/0.000001	Tr-B/0.000473	Tr-I/0.000001	unct-B/0.000300	unct-I/0.000003
细	CHN	Ch-I/0.996634	Bo-B/0.000006	Bo-I/0.000578	Ch-B/0.001359	Ch-I/0.996634	DT-B/0.000004	DT-I/0.000023	O/0.000446	Si-B/0.000077	Si-I/0.000365	Sy-B/0.000034	Sy-I/0.000331	Tr-B/0.000020	Tr-I/0.000081	unct-B/0.000005	unct-I/0.000037
胞	CHN	Ch-I/0.997978	Bo-B/0.000001	Bo-I/0.000383	Ch-B/0.000384	Ch-I/0.997978	DT-B/0.000002	DT-I/0.000023	O/0.000248	Si-B/0.000045	Si-I/0.000503	Sy-B/0.000005	Sy-I/0.000331	Tr-B/0.000016	Tr-I/0.000054	unct-B/0.000004	unct-I/0.000024
压	CHN	Ch-I/0.997255	Bo-B/0.000008	Bo-I/0.000062	Ch-B/0.000091	Ch-I/0.997255	DT-B/0.000004	DT-I/0.000076	O/0.001131	Si-B/0.000014	Si-I/0.000848	Sy-B/0.000020	Sy-I/0.000318	Tr-B/0.000015	Tr-I/0.000114	unct-B/0.000005	unct-I/0.000042
积	CHN	Ch-I/0.990280	Bo-B/0.000019	Bo-I/0.000103	Ch-B/0.000018	Ch-I/0.990280	DT-B/0.000015	DT-I/0.000569	O/0.006485	Si-B/0.000007	Si-I/0.001635	Sy-B/0.000008	Sy-I/0.000390	Tr-B/0.000009	Tr-I/0.000319	unct-B/0.000012	unct-I/0.000130
:	PUNC	O/0.999539	Bo-B/0.000007	Bo-I/0.000017	Ch-B/0.000001	Ch-I/0.000423	DT-B/0.000001	DT-I/0.000001	O/0.999539	Si-B/0.000001	Si-I/0.000002	Sy-B/0.000002	Sy-I/0.000002	Tr-B/0.000001	Tr-I/0.000002	unct-B/0.000001	unct-I/0.000001
0	NUM	O/0.999855	Bo-B/0.000010	Bo-I/0.000027	Ch-B/0.000026	Ch-I/0.000013	DT-B/0.000006	DT-I/0.000001	O/0.999855	Si-B/0.000005	Si-I/0.000001	Sy-B/0.000042	Sy-I/0.000004	Tr-B/0.000007	Tr-I/0.000000	unct-B/0.000003	unct-I/0.000000
.	PUNC	O/0.999931	Bo-B/0.000002	Bo-I/0.000011	Ch-B/0.000017	Ch-I/0.000001	DT-B/0.000001	DT-I/0.000000	O/0.999931	Si-B/0.000002	Si-I/0.000001	Sy-B/0.000002	Sy-I/0.000028	Tr-B/0.000002	Tr-I/0.000001	unct-B/0.000001	unct-I/0.000000
1	NUM	O/0.999981	Bo-B/0.000001	Bo-I/0.000001	Ch-B/0.000003	Ch-I/0.000001	DT-B/0.000001	DT-I/0.000000	O/0.999981	Si-B/0.000006	Si-I/0.000000	Sy-B/0.000002	Sy-I/0.000002	Tr-B/0.000001	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
9	NUM	O/0.999987	Bo-B/0.000001	Bo-I/0.000000	Ch-B/0.000003	Ch-I/0.000000	DT-B/0.000001	DT-I/0.000000	O/0.999987	Si-B/0.000002	Si-I/0.000000	Sy-B/0.000003	Sy-I/0.000001	Tr-B/0.000001	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
6	NUM	O/0.999830	Bo-B/0.000010	Bo-I/0.000002	Ch-B/0.000110	Ch-I/0.000002	DT-B/0.000002	DT-I/0.000000	O/0.999830	Si-B/0.000014	Si-I/0.000001	Sy-B/0.000019	Sy-I/0.000002	Tr-B/0.000007	Tr-I/0.000000	unct-B/0.000001	unct-I/0.000000
L	ENG	O/0.999364	Bo-B/0.000044	Bo-I/0.000014	Ch-B/0.000180	Ch-I/0.000126	DT-B/0.000017	DT-I/0.000003	O/0.999364	Si-B/0.000058	Si-I/0.000014	Sy-B/0.000102	Sy-I/0.000018	Tr-B/0.000035	Tr-I/0.000006	unct-B/0.000015	unct-I/0.000002
/	PUNC	O/0.999695	Bo-B/0.000007	Bo-I/0.000013	Ch-B/0.000053	Ch-I/0.000054	DT-B/0.000001	DT-I/0.000000	O/0.999695	Si-B/0.000014	Si-I/0.000025	Sy-B/0.000061	Sy-I/0.000062	Tr-B/0.000006	Tr-I/0.000006	unct-B/0.000001	unct-I/0.000001
L	ENG	O/0.998852	Bo-B/0.000043	Bo-I/0.000013	Ch-B/0.000626	Ch-I/0.000090	DT-B/0.000029	DT-I/0.000006	O/0.998852	Si-B/0.000061	Si-I/0.000034	Sy-B/0.000057	Sy-I/0.000110	Tr-B/0.000034	Tr-I/0.000007	unct-B/0.000032	unct-I/0.000005
,	PUNC	O/0.999994	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000002	Ch-I/0.000002	DT-B/0.000000	DT-I/0.000000	O/0.999994	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000001	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
平	CHN	O/0.951006	Bo-B/0.000575	Bo-I/0.000002	Ch-B/0.046962	Ch-I/0.000034	DT-B/0.000086	DT-I/0.000007	O/0.951006	Si-B/0.000214	Si-I/0.000001	Sy-B/0.000674	Sy-I/0.000001	Tr-B/0.000256	Tr-I/0.000005	unct-B/0.000173	unct-I/0.000004
均	CHN	O/0.950028	Bo-B/0.000027	Bo-I/0.000041	Ch-B/0.001964	Ch-I/0.046550	DT-B/0.000025	DT-I/0.000084	O/0.950028	Si-B/0.000092	Si-I/0.000179	Sy-B/0.000154	Sy-I/0.000434	Tr-B/0.000085	Tr-I/0.000180	unct-B/0.000030	unct-I/0.000128
R	ENG	Ch-B/0.932506	Bo-B/0.000125	Bo-I/0.000007	Ch-B/0.932506	Ch-I/0.047686	DT-B/0.000308	DT-I/0.000040	O/0.013102	Si-B/0.002764	Si-I/0.000150	Sy-B/0.001581	Sy-I/0.000075	Tr-B/0.000829	Tr-I/0.000027	unct-B/0.000677	unct-I/0.000123
B	ENG	Ch-I/0.983682	Bo-B/0.000020	Bo-I/0.000016	Ch-B/0.007858	Ch-I/0.983682	DT-B/0.000053	DT-I/0.000050	O/0.003503	Si-B/0.000882	Si-I/0.002295	Sy-B/0.000100	Sy-I/0.000733	Tr-B/0.000082	Tr-I/0.000151	unct-B/0.000128	unct-I/0.000447
C	ENG	Ch-I/0.991929	Bo-B/0.000007	Bo-I/0.000010	Ch-B/0.000461	Ch-I/0.991929	DT-B/0.000013	DT-I/0.000040	O/0.003093	Si-B/0.000173	Si-I/0.003089	Sy-B/0.000057	Sy-I/0.000601	Tr-B/0.000014	Tr-I/0.000087	unct-B/0.000011	unct-I/0.000415
体	CHN	Ch-I/0.985166	Bo-B/0.000069	Bo-I/0.000011	Ch-B/0.002377	Ch-I/0.985166	DT-B/0.000042	DT-I/0.000142	O/0.007692	Si-B/0.000123	Si-I/0.003392	Sy-B/0.000041	Sy-I/0.000591	Tr-B/0.000059	Tr-I/0.000091	unct-B/0.000027	unct-I/0.000176
积	CHN	Ch-I/0.986286	Bo-B/0.000010	Bo-I/0.000080	Ch-B/0.000019	Ch-I/0.986286	DT-B/0.000007	DT-I/0.000318	O/0.008620	Si-B/0.000005	Si-I/0.003685	Sy-B/0.000012	Sy-I/0.000605	Tr-B/0.000006	Tr-I/0.000196	unct-B/0.000006	unct-I/0.000144
:	PUNC	O/0.999879	Bo-B/0.000001	Bo-I/0.000006	Ch-B/0.000002	Ch-I/0.000102	DT-B/0.000001	DT-I/0.000001	O/0.999879	Si-B/0.000000	Si-I/0.000003	Sy-B/0.000000	Sy-I/0.000002	Tr-B/0.000000	Tr-I/0.000001	unct-B/0.000001	unct-I/0.000001
1	NUM	O/0.999983	Bo-B/0.000001	Bo-I/0.000001	Ch-B/0.000005	Ch-I/0.000001	DT-B/0.000001	DT-I/0.000000	O/0.999983	Si-B/0.000001	Si-I/0.000000	Sy-B/0.000004	Sy-I/0.000000	Tr-B/0.000001	Tr-I/0.000000	unct-B/0.000001	unct-I/0.000000
0	NUM	O/0.999984	Bo-B/0.000001	Bo-I/0.000001	Ch-B/0.000003	Ch-I/0.000000	DT-B/0.000001	DT-I/0.000000	O/0.999984	Si-B/0.000001	Si-I/0.000000	Sy-B/0.000006	Sy-I/0.000001	Tr-B/0.000001	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
7	NUM	O/0.999942	Bo-B/0.000002	Bo-I/0.000002	Ch-B/0.000003	Ch-I/0.000000	DT-B/0.000001	DT-I/0.000000	O/0.999942	Si-B/0.000002	Si-I/0.000000	Sy-B/0.000041	Sy-I/0.000005	Tr-B/0.000001	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
.	PUNC	O/0.999770	Bo-B/0.000006	Bo-I/0.000003	Ch-B/0.000021	Ch-I/0.000001	DT-B/0.000001	DT-I/0.000000	O/0.999770	Si-B/0.000014	Si-I/0.000001	Sy-B/0.000129	Sy-I/0.000049	Tr-B/0.000004	Tr-I/0.000000	unct-B/0.000001	unct-I/0.000000
2	NUM	O/0.997623	Bo-B/0.000039	Bo-I/0.000014	Ch-B/0.000908	Ch-I/0.000025	DT-B/0.000041	DT-I/0.000002	O/0.997623	Si-B/0.000795	Si-I/0.000015	Sy-B/0.000282	Sy-I/0.000197	Tr-B/0.000044	Tr-I/0.000002	unct-B/0.000011	unct-I/0.000002
f	ENG	O/0.993401	Bo-B/0.000067	Bo-I/0.000034	Ch-B/0.003393	Ch-I/0.000949	DT-B/0.000024	DT-I/0.000012	O/0.993401	Si-B/0.000209	Si-I/0.000700	Sy-B/0.000631	Sy-I/0.000437	Tr-B/0.000067	Tr-I/0.000026	unct-B/0.000039	unct-I/0.000011
l	ENG	O/0.993434	Bo-B/0.000058	Bo-I/0.000061	Ch-B/0.000140	Ch-I/0.004216	DT-B/0.000031	DT-I/0.000021	O/0.993434	Si-B/0.000061	Si-I/0.000742	Sy-B/0.000083	Sy-I/0.000992	Tr-B/0.000046	Tr-I/0.000051	unct-B/0.000024	unct-I/0.000039
,	PUNC	O/0.999992	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000002	Ch-I/0.000003	DT-B/0.000000	DT-I/0.000000	O/0.999992	Si-B/0.000000	Si-I/0.000001	Sy-B/0.000001	Sy-I/0.000001	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
平	CHN	O/0.950872	Bo-B/0.000574	Bo-I/0.000002	Ch-B/0.047173	Ch-I/0.000035	DT-B/0.000085	DT-I/0.000007	O/0.950872	Si-B/0.000153	Si-I/0.000001	Sy-B/0.000659	Sy-I/0.000001	Tr-B/0.000256	Tr-I/0.000005	unct-B/0.000173	unct-I/0.000004
均	CHN	O/0.949911	Bo-B/0.000027	Bo-I/0.000041	Ch-B/0.001973	Ch-I/0.046765	DT-B/0.000025	DT-I/0.000084	O/0.949911	Si-B/0.000071	Si-I/0.000113	Sy-B/0.000150	Sy-I/0.000419	Tr-B/0.000085	Tr-I/0.000180	unct-B/0.000030	unct-I/0.000128
R	ENG	Ch-B/0.937000	Bo-B/0.000121	Bo-I/0.000007	Ch-B/0.937000	Ch-I/0.047916	DT-B/0.000305	DT-I/0.000039	O/0.010562	Si-B/0.001102	Si-I/0.000045	Sy-B/0.001229	Sy-I/0.000055	Tr-B/0.000811	Tr-I/0.000026	unct-B/0.000662	unct-I/0.000119
B	ENG	Ch-I/0.988472	Bo-B/0.000018	Bo-I/0.000014	Ch-B/0.007897	Ch-I/0.988472	DT-B/0.000052	DT-I/0.000048	O/0.001585	Si-B/0.000227	Si-I/0.000490	Sy-B/0.000055	Sy-I/0.000371	Tr-B/0.000077	Tr-I/0.000140	unct-B/0.000123	unct-I/0.000430
C	ENG	Ch-I/0.996995	Bo-B/0.000009	Bo-I/0.000007	Ch-B/0.000445	Ch-I/0.996995	DT-B/0.000015	DT-I/0.000037	O/0.001131	Si-B/0.000078	Si-I/0.000560	Sy-B/0.000028	Sy-I/0.000200	Tr-B/0.000009	Tr-I/0.000075	unct-B/0.000013	unct-I/0.000398
血	CHN	Ch-I/0.991304	Bo-B/0.000015	Bo-I/0.000010	Ch-B/0.007631	Ch-I/0.991304	DT-B/0.000028	DT-I/0.000042	O/0.000165	Si-B/0.000053	Si-I/0.000506	Sy-B/0.000009	Sy-I/0.000117	Tr-B/0.000021	Tr-I/0.000013	unct-B/0.000031	unct-I/0.000053
红	CHN	Ch-I/0.999279	Bo-B/0.000001	Bo-I/0.000007	Ch-B/0.000172	Ch-I/0.999279	DT-B/0.000001	DT-I/0.000012	O/0.000121	Si-B/0.000003	Si-I/0.000295	Sy-B/0.000001	Sy-I/0.000075	Tr-B/0.000004	Tr-I/0.000010	unct-B/0.000002	unct-I/0.000017
蛋	CHN	Ch-I/0.999176	Bo-B/0.000001	Bo-I/0.000008	Ch-B/0.000125	Ch-I/0.999176	DT-B/0.000002	DT-I/0.000015	O/0.000277	Si-B/0.000013	Si-I/0.000284	Sy-B/0.000002	Sy-I/0.000056	Tr-B/0.000006	Tr-I/0.000018	unct-B/0.000002	unct-I/0.000014
白	CHN	Ch-I/0.998180	Bo-B/0.000002	Bo-I/0.000015	Ch-B/0.000155	Ch-I/0.998180	DT-B/0.000003	DT-I/0.000036	O/0.001023	Si-B/0.000035	Si-I/0.000375	Sy-B/0.000004	Sy-I/0.000062	Tr-B/0.000022	Tr-I/0.000057	unct-B/0.000004	unct-I/0.000027
含	CHN	Ch-I/0.991419	Bo-B/0.000031	Bo-I/0.000022	Ch-B/0.000213	Ch-I/0.991419	DT-B/0.000013	DT-I/0.000288	O/0.006539	Si-B/0.000024	Si-I/0.000759	Sy-B/0.000052	Sy-I/0.000107	Tr-B/0.000076	Tr-I/0.000338	unct-B/0.000009	unct-I/0.000111
量	CHN	Ch-I/0.983993	Bo-B/0.000022	Bo-I/0.000123	Ch-B/0.000028	Ch-I/0.983993	DT-B/0.000018	DT-I/0.000887	O/0.012561	Si-B/0.000009	Si-I/0.001215	Sy-B/0.000015	Sy-I/0.000232	Tr-B/0.000012	Tr-I/0.000692	unct-B/0.000015	unct-I/0.000178
:	PUNC	O/0.999965	Bo-B/0.000001	Bo-I/0.000002	Ch-B/0.000000	Ch-I/0.000030	DT-B/0.000000	DT-I/0.000000	O/0.999965	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
3	NUM	O/0.999918	Bo-B/0.000011	Bo-I/0.000003	Ch-B/0.000019	Ch-I/0.000001	DT-B/0.000007	DT-I/0.000000	O/0.999918	Si-B/0.000005	Si-I/0.000000	Sy-B/0.000026	Sy-I/0.000001	Tr-B/0.000005	Tr-I/0.000000	unct-B/0.000002	unct-I/0.000000
4	NUM	O/0.999949	Bo-B/0.000004	Bo-I/0.000010	Ch-B/0.000009	Ch-I/0.000002	DT-B/0.000002	DT-I/0.000000	O/0.999949	Si-B/0.000003	Si-I/0.000001	Sy-B/0.000007	Sy-I/0.000011	Tr-B/0.000003	Tr-I/0.000000	unct-B/0.000001	unct-I/0.000000
.	PUNC	O/0.999965	Bo-B/0.000003	Bo-I/0.000004	Ch-B/0.000007	Ch-I/0.000001	DT-B/0.000001	DT-I/0.000000	O/0.999965	Si-B/0.000003	Si-I/0.000001	Sy-B/0.000006	Sy-I/0.000005	Tr-B/0.000002	Tr-I/0.000000	unct-B/0.000001	unct-I/0.000000
4	NUM	O/0.999830	Bo-B/0.000007	Bo-I/0.000006	Ch-B/0.000051	Ch-I/0.000003	DT-B/0.000007	DT-I/0.000000	O/0.999830	Si-B/0.000045	Si-I/0.000002	Sy-B/0.000030	Sy-I/0.000007	Tr-B/0.000008	Tr-I/0.000001	unct-B/0.000002	unct-I/0.000000
p	ENG	O/0.999662	Bo-B/0.000012	Bo-I/0.000004	Ch-B/0.000112	Ch-I/0.000039	DT-B/0.000005	DT-I/0.000001	O/0.999662	Si-B/0.000032	Si-I/0.000025	Sy-B/0.000063	Sy-I/0.000026	Tr-B/0.000011	Tr-I/0.000003	unct-B/0.000007	unct-I/0.000001
g	ENG	O/0.999516	Bo-B/0.000025	Bo-I/0.000008	Ch-B/0.000067	Ch-I/0.000139	DT-B/0.000013	DT-I/0.000005	O/0.999516	Si-B/0.000027	Si-I/0.000042	Sy-B/0.000037	Sy-I/0.000077	Tr-B/0.000020	Tr-I/0.000006	unct-B/0.000010	unct-I/0.000007
,	PUNC	O/0.999997	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000001	Ch-I/0.000000	DT-B/0.000000	DT-I/0.000000	O/0.999997	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000001	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
平	CHN	O/0.953233	Bo-B/0.000546	Bo-I/0.000002	Ch-B/0.044905	Ch-I/0.000031	DT-B/0.000082	DT-I/0.000007	O/0.953233	Si-B/0.000143	Si-I/0.000001	Sy-B/0.000630	Sy-I/0.000001	Tr-B/0.000246	Tr-I/0.000005	unct-B/0.000166	unct-I/0.000003
均	CHN	O/0.952201	Bo-B/0.000027	Bo-I/0.000039	Ch-B/0.001974	Ch-I/0.044520	DT-B/0.000025	DT-I/0.000081	O/0.952201	Si-B/0.000069	Si-I/0.000104	Sy-B/0.000150	Sy-I/0.000400	Tr-B/0.000085	Tr-I/0.000173	unct-B/0.000030	unct-I/0.000123
R	ENG	Ch-B/0.939337	Bo-B/0.000121	Bo-I/0.000007	Ch-B/0.939337	Ch-I/0.045752	DT-B/0.000305	DT-I/0.000039	O/0.010523	Si-B/0.001000	Si-I/0.000037	Sy-B/0.001209	Sy-I/0.000052	Tr-B/0.000812	Tr-I/0.000026	unct-B/0.000661	unct-I/0.000118
B	ENG	Ch-I/0.988655	Bo-B/0.000018	Bo-I/0.000014	Ch-B/0.007916	Ch-I/0.988655	DT-B/0.000052	DT-I/0.000048	O/0.001565	Si-B/0.000187	Si-I/0.000377	Sy-B/0.000052	Sy-I/0.000348	Tr-B/0.000076	Tr-I/0.000139	unct-B/0.000123	unct-I/0.000428
C	ENG	Ch-I/0.997209	Bo-B/0.000009	Bo-I/0.000007	Ch-B/0.000446	Ch-I/0.997209	DT-B/0.000015	DT-I/0.000037	O/0.001122	Si-B/0.000061	Si-I/0.000402	Sy-B/0.000025	Sy-I/0.000175	Tr-B/0.000009	Tr-I/0.000075	unct-B/0.000013	unct-I/0.000396
血	CHN	Ch-I/0.991563	Bo-B/0.000015	Bo-I/0.000009	Ch-B/0.007636	Ch-I/0.991563	DT-B/0.000028	DT-I/0.000042	O/0.000140	Si-B/0.000041	Si-I/0.000317	Sy-B/0.000007	Sy-I/0.000087	Tr-B/0.000020	Tr-I/0.000012	unct-B/0.000031	unct-I/0.000052
红	CHN	Ch-I/0.999562	Bo-B/0.000001	Bo-I/0.000006	Ch-B/0.000167	Ch-I/0.999562	DT-B/0.000001	DT-I/0.000012	O/0.000087	Si-B/0.000001	Si-I/0.000093	Sy-B/0.000000	Sy-I/0.000041	Tr-B/0.000003	Tr-I/0.000007	unct-B/0.000001	unct-I/0.000015
蛋	CHN	Ch-I/0.999558	Bo-B/0.000001	Bo-I/0.000006	Ch-B/0.000115	Ch-I/0.999558	DT-B/0.000001	DT-I/0.000012	O/0.000194	Si-B/0.000004	Si-I/0.000065	Sy-B/0.000001	Sy-I/0.000021	Tr-B/0.000003	Tr-I/0.000008	unct-B/0.000002	unct-I/0.000010
白	CHN	Ch-I/0.998913	Bo-B/0.000001	Bo-I/0.000009	Ch-B/0.000130	Ch-I/0.998913	DT-B/0.000002	DT-I/0.000018	O/0.000777	Si-B/0.000008	Si-I/0.000080	Sy-B/0.000002	Sy-I/0.000020	Tr-B/0.000007	Tr-I/0.000017	unct-B/0.000002	unct-I/0.000013
浓	CHN	Ch-I/0.993096	Bo-B/0.000012	Bo-I/0.000008	Ch-B/0.000153	Ch-I/0.993096	DT-B/0.000006	DT-I/0.000122	O/0.006154	Si-B/0.000011	Si-I/0.000179	Sy-B/0.000032	Sy-I/0.000036	Tr-B/0.000027	Tr-I/0.000107	unct-B/0.000004	unct-I/0.000053
度	CHN	Ch-I/0.988325	Bo-B/0.000012	Bo-I/0.000047	Ch-B/0.000015	Ch-I/0.988325	DT-B/0.000009	DT-I/0.000396	O/0.010355	Si-B/0.000004	Si-I/0.000376	Sy-B/0.000008	Sy-I/0.000112	Tr-B/0.000006	Tr-I/0.000245	unct-B/0.000008	unct-I/0.000081
:	PUNC	O/0.999972	Bo-B/0.000001	Bo-I/0.000001	Ch-B/0.000000	Ch-I/0.000024	DT-B/0.000000	DT-I/0.000000	O/0.999972	Si-B/0.000000	Si-I/0.000000	Sy-B/0.000000	Sy-I/0.000000	Tr-B/0.000000	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
3	NUM	O/0.999929	Bo-B/0.000006	Bo-I/0.000003	Ch-B/0.000014	Ch-I/0.000001	DT-B/0.000007	DT-I/0.000000	O/0.999929	Si-B/0.000006	Si-I/0.000000	Sy-B/0.000026	Sy-I/0.000001	Tr-B/0.000005	Tr-I/0.000000	unct-B/0.000002	unct-I/0.000000
2	NUM	O/0.999941	Bo-B/0.000003	Bo-I/0.000002	Ch-B/0.000022	Ch-I/0.000001	DT-B/0.000002	DT-I/0.000000	O/0.999941	Si-B/0.000005	Si-I/0.000001	Sy-B/0.000003	Sy-I/0.000017	Tr-B/0.000002	Tr-I/0.000000	unct-B/0.000001	unct-I/0.000000
1	NUM	O/0.999922	Bo-B/0.000004	Bo-I/0.000001	Ch-B/0.000043	Ch-I/0.000003	DT-B/0.000001	DT-I/0.000000	O/0.999922	Si-B/0.000009	Si-I/0.000002	Sy-B/0.000008	Sy-I/0.000002	Tr-B/0.000003	Tr-I/0.000000	unct-B/0.000001	unct-I/0.000000
g	ENG	O/0.999471	Bo-B/0.000040	Bo-I/0.000010	Ch-B/0.000187	Ch-I/0.000054	DT-B/0.000017	DT-I/0.000003	O/0.999471	Si-B/0.000061	Si-I/0.000011	Sy-B/0.000081	Sy-I/0.000009	Tr-B/0.000033	Tr-I/0.000004	unct-B/0.000015	unct-I/0.000002
/	PUNC	O/0.999811	Bo-B/0.000005	Bo-I/0.000009	Ch-B/0.000032	Ch-I/0.000027	DT-B/0.000001	DT-I/0.000000	O/0.999811	Si-B/0.000009	Si-I/0.000019	Sy-B/0.000038	Sy-I/0.000039	Tr-B/0.000004	Tr-I/0.000004	unct-B/0.000001	unct-I/0.000001
L	ENG	O/0.999132	Bo-B/0.000036	Bo-I/0.000009	Ch-B/0.000480	Ch-I/0.000052	DT-B/0.000024	DT-I/0.000005	O/0.999132	Si-B/0.000052	Si-I/0.000024	Sy-B/0.000049	Sy-I/0.000069	Tr-B/0.000029	Tr-I/0.000005	unct-B/0.000027	unct-I/0.000004
,	PUNC	O/0.999973	Bo-B/0.000000	Bo-I/0.000000	Ch-B/0.000006	Ch-I/0.000007	DT-B/0.000000	DT-I/0.000000	O/0.999973	Si-B/0.000002	Si-I/0.000000	Sy-B/0.000007	Sy-I/0.000001	Tr-B/0.000001	Tr-I/0.000000	unct-B/0.000000	unct-I/0.000000
中	CHN	Ch-B/0.990325	Bo-B/0.001359	Bo-I/0.000001	Ch-B/0.990325	Ch-I/0.000138	DT-B/0.000233	DT-I/0.000014	O/0.004213	Si-B/0.001244	Si-I/0.000004	Sy-B/0.001054	Sy-I/0.000001	Tr-B/0.000869	Tr-I/0.000001	unct-B/0.000533	unct-I/0.000012
性	CHN	Ch-I/0.993629	Bo-B/0.000012	Bo-I/0.000596	Ch-B/0.002071	Ch-I/0.993629	DT-B/0.000008	DT-I/0.000089	O/0.001705	Si-B/0.000012	Si-I/0.000667	Sy-B/0.000010	Sy-I/0.000675	Tr-B/0.000033	Tr-I/0.000191	unct-B/0.000012	unct-I/0.000288
粒	CHN	Ch-I/0.996775	Bo-B/0.000008	Bo-I/0.000391	Ch-B/0.001419	Ch-I/0.996775	DT-B/0.000004	DT-I/0.000049	O/0.000382	Si-B/0.000006	Si-I/0.000346	Sy-B/0.000008	Sy-I/0.000430	Tr-B/0.000011	Tr-I/0.000073	unct-B/0.000006	unct-I/0.000093
